om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,permanent_fat,mobile_fat,other_fat,unknown_fat,business_fat,church_fat,school_fat,permstructure_fat,outside_fat,vehicle_fat,male_fat,female_fat,unknown_gender,fat_under18,fat_18t44,fat_45t64,fat_over65,unknown_age,loss,closs,slat,slon,elat,elon,len,wid,fc,DateTim,Hour,Year,Length,Width,cas,AreaPth,Ma,ED,ID,TotalPp,TotalMl,MlUnd18,Ml18t44,Ml45t64,MlOvr65,TotlFml,FmlUn18,Fml1844,Fml4564,FmlOv65,White,Black,TtlHsnU,MoblHms,MdnIncm
462311,2013,6,24,2013-06-24,14:08:00,3,IA,19,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.5,0,41.4456,-91.0841,41.4636,-90.9698,6.5,100,0,2013-06-24 14:08:00,14,2013,10460.71,71.81680806,1,751254.8023,Jun,36931537670,1994,141.2798328,67.22161647,18.48712405,20.43080524,20.0706309,8.233056286,74.05821631,19.1465711,22.42935969,20.45732979,12.02495573,133.0214946,2.284659689,63.46261032,7.051556333,60872.07412
483775,2013,11,17,2013-11-17,10:59:00,3,IL,17,0,4,125,3,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,2,0,935.225,0,40.622,-89.5678,41.0063,-88.8439,46.36,880,0,2013-11-17 10:59:00,10,2013,74609.0024,631.9879109,128,47151987.56,Nov,4620886941392,2004,3787.314733,1836.81692,457.5507667,656.9195478,477.5178248,244.8287807,1950.497813,477.4549653,605.5767438,521.6175399,345.8485638,3648.41198,12.21612569,1583.213298,26.42682389,60658.24244
482450,2013,11,17,2013-11-17,12:04:00,3,IL,17,0,4,2,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,38.42,-89.45,38.48,-89.27,10.59,200,0,2013-11-17 12:04:00,12,2013,17042.9106,143.6336161,4,2447934.879,Nov,239897211102,2005,20.05874479,10.26703401,2.099467256,3.314180206,3.452652345,1.400734205,9.791710781,2.410880084,3.05853383,2.974968116,1.347328751,19.01171821,0.4107722708,8.904677403,0.8434014626,57896.98557
480993,2013,11,17,2013-11-17,14:05:00,3,KY,21,0,3,34,3,0,3,0,0,0,0,0,0,0,0,1,2,0,0,0,3,0,0,6.76,0,37.098,-88.8781,37.1205,-88.1092,42.5,500,0,2013-11-17 14:05:00,14,2013,68396.95,359.0840403,37,24560253.15,Nov,2123924086270,2011,923.720315,455.9614019,103.0512547,148.0856324,135.6864788,69.13803599,467.758913,96.42482947,148.8374118,132.4658343,90.03083744,737.4832851,138.6060464,441.4169856,66.50715358,49419.84876
484464,2013,12,21,2013-12-21,15:13:00,3,AR,5,0,2,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.5,0,34.907,-90.559,35.099,-90.415,15.57,300,0,2013-12-21 15:13:00,15,2013,25057.4238,215.4504242,4,5398632.587,Dec,355924257966,2017,32.11914355,17.4121466,5.12175001,5.698848603,4.337256611,2.254291378,14.70699695,4.616788742,3.859346839,4.445462597,1.785398771,13.37245645,18.09745118,14.40943049,2.99369895,23385.12
484469,2013,12,21,2013-12-21,17:19:00,3,MS,28,0,2,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,34.149,-90.767,34.21,-90.607,10.07,300,0,2013-12-21 17:19:00,17,2013,16206.0538,215.4504242,3,3491601.166,Dec,230196356950,2019,39.31721067,20.02236637,4.919083506,7.851885784,4.901119785,2.350277292,19.2948443,3.787068144,6.576489558,5.44473649,3.486550107,18.68794974,20.10135946,15.83635418,2.166584182,36117.42683
512776,2014,4,25,2014-04-25,17:20:00,3,NC,37,0,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.105,0,36.054,-76.74,36.348,-76.036,37.48,400,0,2014-04-25 17:20:00,17,2014,60318.0632,287.2672322,2,17327403.07,Apr,1142371328499,2033,1080.25625,509.221395,108.1456111,211.3196774,121.9524673,67.80363917,571.0348553,111.7206258,232.4476077,142.0467871,84.81983464,597.3584956,446.4590367,456.2219369,51.2573758,48275.25859
503591,2014,4,27,2014-04-27,14:20:00,3,IA,19,0,1,0,2,0,0,2,0,0,0,0,0,2,0,0,2,0,0,1,1,0,0,0.025,0,41.1325,-92.3117,41.6601,-91.7825,45.68,1600,0,2014-04-27 14:20:00,14,2014,73514.6512,1149.068929,2,84473401.52,Apr,4152695731170,2036,687.3732056,337.9819783,89.03647044,102.2520076,98.55721189,48.13628844,349.3912273,84.91116708,104.0036075,98.01223676,62.46421596,674.7941728,4.026760842,296.8010158,30.40734105,52390.2194
505204,2014,4,27,2014-04-27,16:29:00,3,OK,40,0,2,37,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,13,0,36.912,-94.8215,37.0525,-94.7147,11.37,325,0,2014-04-27 16:29:00,16,2014,18298.1958,233.4046262,38,4270883.551,Apr,281573349229,2037,262.7271355,130.5439059,38.10669851,46.30389694,32.36841235,13.76489809,132.1832296,24.14112389,56.69512376,27.63738698,23.70959493,217.964044,0.7464612957,113.1135246,8.826659088,45930.01024
504758,2014,4,27,2014-04-27,18:06:00,3,AR,5,0,4,193,16,13,2,1,0,0,0,0,0,0,1,9,7,0,4,3,7,2,0,223.45,0,34.7787,-92.652,35.1415,-92.0787,41.1,1320,0,2014-04-27 18:06:00,18,2014,66143.874,947.9818664,209,62703193.13,Apr,6144902500794,2038,2109.315874,1043.06482,264.6893192,343.9704394,311.1637199,123.2413413,1066.251054,264.8500419,366.5027247,292.8985127,141.9997746,1988.310587,61.24843142,873.397024,220.4217455,59332.65686
508155,2014,4,28,2014-04-28,14:51:00,3,MS,28,0,4,84,10,9,0,1,0,1,0,0,0,0,0,5,5,0,1,3,5,1,0,116.7,9.45,32.88,-89.43,33.1893,-89.0028,33.39,1320,0,2014-04-28 14:51:00,14,2014,53735.8626,947.9818664,94,50940623.32,Apr,4992172615609,2041,975.4320105,455.9290901,136.1492422,140.3998238,120.0427303,59.33729385,519.5029204,124.163673,162.1120685,133.4075295,99.81964941,414.2423999,553.4729726,452.6607168,55.28713925,33104.70902
505288,2014,4,28,2014-04-28,15:47:00,3,AL,1,0,3,30,2,0,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,34.7753,-87.2324,34.8184,-86.9633,15.56,600,0,2014-04-28 15:47:00,15,2014,25041.3304,430.9008484,32,10790330.51,Apr,933127306796,2042,1142.029388,538.908951,144.4206057,195.0926846,130.472745,68.9229157,603.120437,144.1205789,191.9907058,150.92181,116.0873423,948.5324562,109.1308215,514.0808695,60.38493617,43408.59472
508387,2014,4,28,2014-04-28,17:27:00,3,MS,28,0,3,10,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,13.084,0.2,32.2291,-90.2225,32.3269,-89.7269,29.72,400,0,2014-04-28 17:27:00,17,2014,47829.5848,287.2672322,11,13739872.44,Apr,1188198095886,2045,1996.159828,966.0913196,281.8551017,381.5176076,223.4298007,79.28880957,1030.068509,267.6180084,397.9179541,257.0105425,107.5220036,1328.824511,567.8123835,757.148362,98.64691553,61692.06095
505228,2014,4,28,2014-04-28,19:09:00,3,TN,47,0,3,0,2,0,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,35.0066,-86.5497,35.254,-86.3366,26.76,500,0,2014-04-28 19:09:00,19,2014,43065.9384,359.0840403,2,15464291.16,Apr,1337322554085,2048,402.230248,198.8291743,43.89413858,69.04828774,57.66080505,28.22594294,203.4010737,54.18280391,65.57205789,54.83404081,28.81217112,369.6881526,5.405803195,175.0009536,36.51824017,45628.41653
514014,2014,6,16,2014-06-16,15:00:00,3,NE,31,0,4,20,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,14,0.25,41.9528,-97.1369,42.122,-96.8492,23.94,500,0,2014-06-16 15:00:00,15,2014,38527.5996,359.0840403,21,13834646.13,Jun,1355793020248,2064,35.04077678,16.81663089,3.666611577,5.083359267,4.900171414,3.166488632,18.22414589,5.000556924,4.805653401,4.818766061,3.599169507,33.6596575,0.1602577573,16.18149828,0.9371875871,52703.48234
514026,2014,6,16,2014-06-16,15:13:00,3,NE,31,0,4,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1.125,0.25,41.9742,-97.04,42.117,-96.9439,11.5,500,0,2014-06-16 15:13:00,15,2014,18507.41,359.0840403,1,6645715.558,Jun,651279019752,2065,22.99275939,10.99388492,2.365930046,3.456335866,3.073373734,2.098245271,11.99887447,3.351395627,3.199760391,3.052632881,2.395085571,22.04416098,0.08598701751,10.60907886,0.5895757038,52885.02863
520552,2014,7,8,2014-07-08,17:02:00,3,NY,36,0,2,0,4,1,3,0,0,0,0,0,0,0,0,1,3,0,1,1,1,1,0,0.6,0,42.99,-75.64,42.99,-75.64,2.5,235,0,2014-07-08 17:02:00,17,2014,4023.35,168.7694989,4,679018.7636,Jul,44766752634,2071,0.5944964583,0.2964248269,0.06554282283,0.09436190322,0.1030899676,0.03343013325,0.2980716315,0.07657641361,0.09362084115,0.09378552161,0.03408885509,0.5599135618,8.23E-05,0.2379632638,0.0549209332,54487.536
543173,2014,10,13,2014-10-13,4:37:00,3,AR,5,0,2,4,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.2,0,33.6617,-94.2303,33.6794,-94.2685,2.51,400,0,2014-10-13 4:37:00,4,2014,4039.4434,287.2672322,5,1160399.725,Oct,76503522800,2078,7.108387166,3.480215429,0.7656413945,1.031173194,1.048964124,0.6344367163,3.628171737,0.8037447541,1.095454142,1.12245427,0.6065185709,5.732753363,0.9035587805,3.546613521,0.7470106931,40670.75006
552175,2014,12,23,2014-12-23,14:20:00,3,MS,28,0,3,50,3,0,1,2,0,1,0,0,0,0,1,1,2,0,0,1,0,2,0,25,0,31.2273,-89.8331,31.3248,-89.6546,12.51,880,0,2014-12-23 14:20:00,14,2014,20132.8434,631.9879109,53,12723713.64,Dec,1100322610868,2081,745.604533,369.039933,94.49379931,135.2270546,86.57567694,52.74340215,376.5646,93.66725176,114.2632702,84.95411962,83.67995838,524.8829076,213.5291367,304.4050642,26.355004,36964.2281
552705,2014,12,23,2014-12-23,15:22:00,3,MS,28,0,2,0,2,0,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,2.2,0,31.6986,-89.2239,31.7595,-89.1538,5.89,350,0,2014-12-23 15:22:00,15,2014,9479.0126,251.3588282,2,2382633.5,Dec,157083677541,2082,159.2018813,74.50871288,14.00414257,25.74200373,22.36526836,12.39729822,84.69316843,16.36270155,25.12215249,26.79589575,16.41241864,135.2881754,21.62798401,74.69748525,12.70352601,50850.10011
560160,2015,3,25,2015-03-25,16:21:00,3,OK,40,0,2,30,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2.1,0,36.1832,-96.302,36.1332,-96.1167,11.1,800,0,2015-03-25 16:21:00,16,2015,17863.674,574.5344645,31,10263296.38,Mar,676644703647,2086,1037.457772,518.0053987,133.4642509,187.994545,125.7569497,70.78965317,519.4523732,119.9670109,159.5312685,149.0765786,90.87751521,844.7961295,14.34616604,477.200434,52.46740683,53914.09837
574336,2015,4,9,2015-04-09,17:39:00,3,IL,17,0,4,11,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,19,0,41.853,-89.2896,42.1623,-88.8796,30.14,700,0,2015-04-09 17:39:00,17,2015,48505.5076,502.7176564,13,24384575.1,Apr,2389684305865,2089,647.7979447,327.7509688,80.40522816,109.6527602,98.52832169,39.16465874,320.0469759,75.63896836,105.1655018,93.83124245,45.41126327,628.7516221,1.867618921,264.3583765,19.41018767,66928.09407
575796,2015,5,9,2015-05-09,15:32:00,3,TX,48,0,3,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.3,0.1,32.3032,-99.0133,32.3098,-98.9489,3.79,1400,0,2015-05-09 15:32:00,15,2015,6099.3986,1005.435313,3,6132550.74,May,530331350671,2095,64.04897612,30.49706759,7.457405836,10.31971479,6.687277867,6.032669093,33.55190853,7.239202912,9.819131609,8.599762324,7.893811686,57.78526863,2.220535645,33.74444052,5.506414981,41136.552
570339,2015,5,10,2015-05-10,19:46:00,3,TX,48,0,3,43,2,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,40,0,32.4095,-95.619,32.5569,-95.6329,10.22,700,0,2015-05-10 19:46:00,19,2015,16447.4548,502.7176564,45,8268425.931,May,715037784150,2097,195.4275117,95.43292452,26.51080959,31.65503969,22.26494064,15.00213461,99.99458714,23.40477404,31.48310828,27.26942316,17.83728166,184.0234886,3.845297065,86.54621439,18.74703557,40305.52065
566748,2015,5,10,2015-05-10,22:18:00,3,AR,5,0,2,8,2,0,2,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,1.5,0,33.9311,-93.8659,34.028,-93.8617,6.7,400,0,2015-05-10 22:18:00,22,2015,10782.578,287.2672322,10,3097481.339,May,204212590740,2098,256.7896143,117.3181525,40.13132381,38.03334891,28.77174061,10.38173919,139.4714618,35.272165,50.49216391,31.28627117,22.42086172,161.2774646,64.31233658,112.4836167,10.42160179,34895.37964
582549,2015,5,25,2015-05-25,13:42:00,3,OK,40,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,33.983,-96.2684,34.2308,-96.1856,18.8,700,0,2015-05-25 13:42:00,13,2015,30255.592,502.7176564,2,15210020.3,May,1315333692956,2106,132.7884382,66.74988934,16.43278236,21.50982721,17.30703483,11.50024494,66.03854888,12.74956467,20.89314763,18.97731343,13.41852315,99.08341914,0.5562462428,62.83145967,11.86162208,38490.5185
575884,2015,5,25,2015-05-25,14:55:00,3,TX,48,0,2,6,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.7,0.06,30.8154,-97.1175,30.9154,-97.0235,8.88,400,0,2015-05-25 14:55:00,14,2015,14290.9392,287.2672322,7,4105318.55,May,270657881459,2107,43.07230565,21.55333646,7.044544965,5.254685569,5.652001438,3.602104488,21.51896919,5.891525171,6.710650354,5.160837068,3.755956598,33.66715818,7.762729116,20.33714472,1.954131465,37164.36589
607010,2015,12,23,2015-12-23,14:54:00,3,MS,28,0,3,28,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2.354,0,34,-90.71,34.5175,-89.8379,61.57,800,0,2015-12-23 14:54:00,14,2015,99087.0638,574.5344645,30,56928933.14,Dec,4923106107922,2134,1030.841031,497.7947076,119.4930018,174.1939512,147.1301007,56.97765386,533.0463238,115.1725687,178.4837205,136.6260296,102.764005,310.3337613,708.581611,445.3361158,73.11471077,29901.36945
610234,2015,12,23,2015-12-23,16:10:00,3,MS,28,0,4,36,9,4,4,1,0,0,0,0,0,0,1,4,5,0,1,1,3,4,0,10.922,0,34.5955,-89.7055,35.1496,-88.5666,75.09,1300,0,2015-12-23 16:10:00,16,2015,120845.3406,933.6185048,45,112823446.2,Dec,11056678968887,2135,1934.310668,938.4699063,213.5847719,368.2966257,240.5945248,115.9939839,995.840762,214.9787175,351.3916535,269.8582138,159.6121772,1198.179069,676.4530026,819.6317521,143.3125474,31405.05701
607144,2015,12,23,2015-12-23,18:18:00,3,TN,47,0,2,0,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,1,35.5499,-87.8145,35.6573,-87.5841,14.92,500,0,2015-12-23 18:18:00,18,2015,24011.3528,359.0840403,2,8622093.577,Dec,568442510046,2136,55.46657964,27.96853904,6.514653555,8.873094439,7.78733076,4.793460289,27.4980406,6.340506538,8.323704882,7.138933392,5.694895784,52.89580476,2.473182555,29.27110828,8.235260246,37167.90319
606471,2015,12,26,2015-12-26,18:46:00,3,TX,48,0,4,468,10,1,0,9,0,0,0,0,0,0,9,5,5,0,1,6,1,2,0,26.8,0,32.796,-96.5894,32.9669,-96.495,13.04,550,0,2015-12-26 18:46:00,18,2015,20985.7936,394.9924443,478,8289229.91,Dec,812343152984,2141,4837.176798,2397.367131,674.6656735,864.1142911,702.8265781,155.7605888,2439.809666,641.156332,864.6135571,739.8246555,194.2151218,3243.45643,868.2140242,1752.047923,39.5037685,82514.26766
606480,2015,12,26,2015-12-26,19:09:00,3,TX,48,0,2,119,2,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,1,1,0,1.4,0,33.0607,-96.434,33.1324,-96.4019,5.29,300,0,2015-12-26 19:09:00,19,2015,8513.4086,215.4504242,121,1834217.494,Dec,120927381158,2142,83.09322636,41.05759464,11.29023083,13.03652391,11.66140803,5.06943187,42.03563172,9.545322147,14.97288876,10.89629442,6.621126402,73.48578803,0.9902005553,31.50585064,7.267014291,63764.87181
606484,2015,12,26,2015-12-26,19:33:00,3,TX,48,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.6,0,33.2718,-96.3546,33.3448,-96.3322,5.21,100,0,2015-12-26 19:33:00,19,2015,8384.6614,71.81680806,3,602159.6184,Dec,29602047887,2143,11.97237123,5.929318746,1.285191212,1.999818183,1.908831195,0.7354781565,6.043052481,1.609332358,1.785619648,1.639661354,1.008439122,11.65202121,0.1042559242,4.8166237,1.419776132,58667.136
613500,2016,1,17,2016-01-17,2:35:00,3,FL,12,0,2,4,2,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,150000,0,27.538,-82.219,27.642,-82.126,9.2,300,0,2016-01-17 2:35:00,2,2016,14805.928,215.4504242,6,3189943.468,Jan,210308488971,2146,14.12433473,7.323149157,1.111782445,2.463668141,2.390593239,1.357105332,6.801185568,1.05436645,2.385373603,2.291420157,1.070025358,12.99167374,0.7255293891,4.708111575,0.6002581277,69114.072
613559,2016,2,23,2016-02-23,15:31:00,3,LA,22,0,2,75,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,30.0408,-90.9632,30.125,-90.7697,12.95,350,0,2016-02-23 15:31:00,15,2016,20840.953,251.3588282,77,5238557.525,Feb,345370734153,2153,61.78028766,31.870992,9.394377346,9.190698789,9.344870438,3.941045424,29.90929566,6.830849734,10.40118576,7.611857991,5.065402176,16.57716714,44.64539021,24.74797492,6.595010545,34115.43004
613565,2016,2,23,2016-02-23,16:15:00,3,MS,28,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,105000,0,31.1157,-89.5159,31.1822,-89.4608,5.63,100,0,2016-02-23 16:15:00,16,2016,9060.5842,71.81680806,1,650702.2364,Feb,42899883801,2154,10.36114477,4.798612854,1.262919801,1.76367023,1.317620735,0.4544020888,5.562531913,1.58396151,1.980975081,1.362560337,0.6350349851,9.428969567,0.7658303403,4.143701957,0.9196238376,44401.56753
613600,2016,2,24,2016-02-24,13:31:00,3,VA,51,0,1,8,3,0,3,0,0,0,0,0,0,0,0,3,0,0,1,1,1,0,0,2615000,0,36.9922,-77.1234,37.1094,-77.0583,8.86,300,0,2016-02-24 13:31:00,13,2016,14258.7524,215.4504242,11,3072054.253,Feb,151021580197,2158,57.93323154,29.51893614,7.138149479,8.031997857,9.533770355,4.815018447,28.4142954,4.102913804,8.387998828,9.676845716,6.246537051,23.53134554,34.20215556,27.26880483,3.470764308,41449.12739
613604,2016,2,24,2016-02-24,14:28:00,3,VA,51,0,3,7,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,11200000,0,37.2318,-78.8576,37.403,-78.648,16.89,400,0,2016-02-24 14:28:00,14,2016,27181.7526,287.2672322,8,7808426.837,Feb,675257935381,2159,85.10268194,41.83895036,10.24461924,12.89113149,11.69067892,7.012520701,43.26373158,8.609239696,11.7571689,13.33395464,9.563368352,70.04694145,14.26224625,43.68256897,10.90899413,51622.4681
613794,2016,4,27,2016-04-27,3:43:00,3,TX,48,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.00E+05,0,30.0982,-95.5511,30.096,-95.545,0.41,40,0,2016-04-27 3:43:00,3,2016,659.8294,28.72672322,1,18954.73655,Apr,729007656.4,2171,19.21355446,9.235792566,2.530029117,4.382795538,1.89806106,0.4249068509,9.97776189,3.466118322,4.305147586,1.647862102,0.5586338801,12.00739309,2.78454185,5.78261557,0.8821670153,77018.16
613862,2016,5,9,2016-05-09,15:06:00,3,OK,40,0,4,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.00E+06,0,34.559,-97.357,34.589,-97.21,8.9,400,0,2016-05-09 15:06:00,15,2016,14323.126,287.2672322,1,4114564.763,May,403226662664,2176,48.5790343,22.80034486,5.376300575,6.584865954,7.157598844,3.681579484,25.77868945,6.553454789,6.380184756,6.561111106,6.283938794,39.08331859,1.345243118,23.00879637,2.392959703,39582.20928
613872,2016,5,9,2016-05-09,16:18:00,3,OK,40,0,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,250000,0,34.391,-96.638,34.42,-96.484,9.06,700,0,2016-05-09 16:18:00,16,2016,14580.6204,502.7176564,1,7329935.317,May,633878896712,2177,46.49553917,22.92545347,5.45847127,7.920751769,5.844606814,3.701623616,23.5700857,5.938509203,7.588961635,6.047202819,3.995412045,33.17808799,0.746811352,22.34369838,4.161964064,41190.8649
614436,2016,11,30,2016-11-30,0:02:00,3,AL,1,0,3,9,4,1,3,0,0,0,0,0,0,0,0,1,3,0,0,3,0,1,0,0,0,34.69,-85.78,34.78,-85.57,13.48,206,0,2016-11-30 0:02:00,0,2016,21693.9032,147.9426246,13,3209452.977,Nov,277547403138,2199,98.42305303,50.23328998,13.06102353,17.19701636,11.9596141,8.015635988,48.18976305,11.62711132,15.37480527,12.9200016,8.267844858,90.00833459,0.0311931416,41.2473266,9.355925902,38827.37103
614439,2016,11,30,2016-11-30,1:28:00,3,TN,47,0,3,0,2,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,35.1109,-84.7264,35.1598,-84.6711,4.6,155,0,2016-11-30 1:28:00,1,2016,7402.964,111.3160525,2,824068.7292,Nov,71263899930,2201,14.19553866,7.080110247,1.787203137,2.281775379,1.931605333,1.079526398,7.11542841,1.609491076,2.387904651,2.147997569,0.9700351148,13.98493185,0.02096297544,6.509398548,1.928076405,38436.57177
614525,2017,1,21,2017-01-21,3:35:00,3,MS,28,0,3,57,4,2,2,0,0,0,0,0,0,0,0,3,1,0,0,1,2,1,0,9460000,749500,31.1855,-89.4799,31.4193,-89.0342,31.06,900,0,2017-01-21 3:35:00,3,2017,49986.1004,646.3512725,61,32308579.6,Jan,2793984654476,2204,2248.772018,1067.994779,303.4010863,395.5272179,257.651457,111.4150176,1180.777239,306.5483937,430.5628615,290.1496899,153.5162938,1444.90937,688.04673,982.4761763,112.7278628,46610.09833
614585,2017,1,22,2017-01-22,2:29:00,3,GA,13,0,3,45,11,2,9,0,0,0,0,0,0,0,0,3,8,0,0,6,1,2,2,2500000,0,30.9998,-83.5841,31.1557,-83.2095,24.66,700,0,2017-01-22 2:29:00,2,2017,39686.3244,502.7176564,56,19951015.99,Jan,1725326003633,2213,500.7709668,242.9705505,64.54653049,85.6781505,63.5698746,29.17599491,257.8004163,71.78705739,76.82509942,67.45692393,41.73133552,372.7357461,105.2334062,210.9127099,68.8000102,38827.15418
614597,2017,1,22,2017-01-22,14:15:00,3,GA,13,0,3,88,5,2,3,0,0,0,0,0,0,0,0,3,2,0,0,1,2,2,0,310300000,0,31.4373,-84.3447,31.9924,-83.3474,70.4,2200,0,2017-01-22 14:15:00,14,2017,113297.536,1579.969777,93,179006682.7,Jan,15480158234427,2215,11397.10746,5215.905634,1566.37927,2051.604482,1135.090965,462.8309162,6181.201827,1621.671286,2433.559824,1434.770074,691.2006433,2171.051101,8940.513006,4629.575263,566.190783,40708.83184
614611,2017,2,7,2017-02-07,11:04:00,3,LA,22,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,30.0975,-91.005,30.1014,-90.9027,6.13,75,0,2017-02-07 11:04:00,11,2017,9865.2542,53.86260605,1,531368.3005,Feb,26121960683,2217,59.98262387,27.92763862,6.000043346,10.48867771,7.491514124,3.947403439,32.05498525,8.046277915,9.900199401,9.114340845,4.994167094,19.17233703,40.7091361,26.15094521,3.44749554,40602.83992
614650,2017,2,28,2017-02-28,16:41:00,3,IL,17,0,3,14,2,0,0,2,0,0,0,0,0,2,0,2,0,0,0,1,0,1,0,0,0,41.3239,-88.9504,41.3597,-88.7352,11.5,800,0,2017-02-28 16:41:00,16,2017,18507.41,574.5344645,16,10633144.89,Feb,919534192644,2224,1866.93218,1008.507576,282.9365812,351.7089902,247.5886052,126.2733996,858.424604,169.9187071,267.1726146,234.6647807,186.6685016,1678.964623,79.38521028,810.2337072,6.763396534,64805.06337
614663,2017,2,28,2017-02-28,19:51:00,3,MO,29,0,4,12,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,14800000,0,37.7238,-90.0055,37.9503,-89.0713,53.47,1100,0,2017-02-28 19:51:00,19,2017,86051.4098,789.9848887,13,67979313.39,Feb,6661961409519,2227,985.1714458,508.3330965,130.7451825,162.7333234,143.2712136,71.58337698,476.8383493,111.0886188,156.1505319,132.7369316,76.86226702,966.0298002,2.796848363,449.6328837,88.69924241,49771.49927
614670,2017,2,28,2017-02-28,21:55:00,3,IL,17,0,3,2,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,5700000,0,38.137,-88.1148,38.3175,-87.3355,44.13,440,0,2017-02-28 21:55:00,21,2017,71020.1742,315.9939555,3,22441945.76,Feb,1940736883197,2229,474.5355588,238.5475471,57.74033362,79.61557512,72.19719462,28.99444378,235.9880116,56.25377644,71.03908916,68.7323643,39.96278173,463.1946455,3.615612195,203.0651979,24.20890412,56470.91084
614871,2017,4,2,2017-04-02,8:47:00,3,LA,22,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,15000,0,30.2676,-91.8532,30.2756,-91.8436,0.8,20,0,2017-04-02 8:47:00,8,2017,1287.472,14.36336161,2,18492.4259,Apr,909084004.2,2240,1.691050581,0.8724615712,0.2029352006,0.3408124348,0.2476768197,0.08103711611,0.8185890095,0.1675527978,0.2951577215,0.2360348678,0.1198436224,1.267831388,0.3184416253,0.6930385479,0.2862550524,43969.392
614926,2017,4,3,2017-04-03,13:21:00,3,SC,45,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,50000,0,34.582,-81.606,34.586,-81.594,0.74,150,0,2017-04-03 13:21:00,13,2017,1190.9116,107.7252121,1,128291.2047,Apr,6306770279,2243,1.122548023,0.5410353947,0.1353360953,0.1683976528,0.1662347472,0.07106689936,0.5815126287,0.138734947,0.1838469788,0.1526393404,0.1062913625,0.9183079343,0.18817279,0.497159309,0.1273024458,41899.2
615031,2017,4,29,2017-04-29,16:29:00,3,TX,48,0,4,25,2,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,1200000,290000,32.2572,-96.018,32.5528,-95.9306,21.42,1760,0,2017-04-29 16:29:00,16,2017,34472.0628,1263.975822,27,43571853.91,Apr,4270034438508,2249,808.5093605,416.2574508,98.15579767,108.6243642,134.637937,74.83935194,392.2519097,87.38525374,104.6883957,123.0310034,77.14725685,781.9879951,5.641292308,362.5647324,113.8590195,47714.60879
